"","DATE","ORIGIN","DEST","DEP_DELAY_GROUP","ARR_DELAY_GROUP","DEP","ARR"
"80324",12,"SFO","PDX",-1,-1,22,0
"80325",13,"SFO","PDX",2,2,22,0
"80326",14,"SFO","PDX",-1,-2,22,0
"80327",17,"SFO","PDX",-1,0,22,0
"80328",18,"SFO","PDX",-1,0,22,0
"80329",19,"SFO","PDX",-1,-1,22,0
"80330",20,"SFO","PDX",-1,-1,22,0
"80331",21,"SFO","PDX",-1,-1,22,0
"80332",24,"SFO","PDX",-1,-1,22,0
"80333",25,"SFO","PDX",-1,0,22,0
"80334",26,"SFO","PDX",-1,-2,22,0
"80335",27,"SFO","PDX",-1,-2,22,0
"80336",28,"SFO","PDX",4,3,22,0
"80337",31,"SFO","PDX",2,0,22,0
"80338",23,"SFO","ACV",-1,-1,22,23
"80339",16,"SFO","ACV",3,4,22,23
"80340",9,"SFO","ACV",-1,0,22,23
"80341",30,"SFO","ACV",-1,0,22,23
"80342",15,"SFO","BOS",-1,0,22,7
"80343",22,"SFO","BOS",-1,0,22,7
"80344",29,"SFO","BOS",-1,-2,22,7
"80345",3,"SFO","LAX",0,-1,22,0
"80346",27,"SFO","MRY",-1,-1,22,23
"80347",25,"SFO","MRY",-1,-2,22,23
"80348",26,"SFO","MRY",-1,0,22,23
"80349",21,"SFO","MRY",-1,0,22,23
"80350",20,"SFO","MRY",-1,-1,22,23
"80351",4,"SFO","MRY",-1,-1,22,23
"80352",5,"SFO","MRY",-1,0,22,23
"80353",28,"SFO","MRY",5,5,22,23
"80354",31,"SFO","MRY",-1,-1,22,23
"80355",14,"SFO","MRY",-1,-1,22,23
"80357",12,"SFO","MRY",-1,0,22,23
"80358",6,"SFO","MRY",-1,-1,22,23
"80359",7,"SFO","MRY",3,3,22,23
"80360",11,"SFO","MRY",-1,-1,22,23
"80361",10,"SFO","MRY",-1,0,22,23
"80363",18,"SFO","MRY",-1,-1,22,23
"80364",19,"SFO","MRY",-1,0,22,23
"80365",24,"SFO","MRY",-1,-1,22,23
"80366",1,"SFO","LAS",2,2,22,0
"80367",3,"SFO","ONT",0,0,22,23
"80368",1,"SFO","ONT",2,3,22,23
"80369",7,"SFO","EUG",-1,-1,22,0
"80370",19,"SFO","EUG",-1,-1,22,0
"80371",18,"SFO","EUG",4,3,22,0
"80372",28,"SFO","EUG",1,0,22,0
"80373",14,"SFO","EUG",-1,-1,22,0
"80374",12,"SFO","EUG",-1,-1,22,0
"80375",17,"SFO","EUG",9,9,22,0
"80376",24,"SFO","EUG",-1,-1,22,0
"80377",21,"SFO","EUG",-1,0,22,0
"80378",25,"SFO","EUG",-1,0,22,0
"80379",26,"SFO","EUG",-1,-2,22,0
"80380",27,"SFO","EUG",2,1,22,0
"80382",31,"SFO","EUG",0,0,22,0
"80383",6,"SFO","EUG",1,1,22,0
"80384",13,"SFO","EUG",0,0,22,0
"80385",11,"SFO","EUG",-1,0,22,0
"80386",10,"SFO","EUG",-1,-1,22,0
"80387",4,"SFO","EUG",-1,1,22,0
"80388",5,"SFO","EUG",-1,-2,22,0
"80389",30,"SFO","MFR",-1,0,22,23
"80390",23,"SFO","MFR",-1,-1,22,23
"80391",9,"SFO","MFR",-1,0,22,23
"80393",2,"SFO","SBA",-1,0,22,23
"80394",1,"SFO","SBA",4,4,22,23
"80395",9,"SFO","EUG",0,0,22,0
"80396",16,"SFO","EUG",-1,-1,22,0
"80397",30,"SFO","EUG",-1,0,22,0
"80398",23,"SFO","EUG",-1,-2,22,0
"80400",2,"SFO","MFR",5,5,22,23
"80401",1,"SFO","MFR",2,2,22,0
"80402",9,"SFO","SBA",-1,-2,22,23
"80403",16,"SFO","SBA",2,2,22,23
"80404",30,"SFO","SBA",-1,-1,22,23
"80405",23,"SFO","SBA",-1,-1,22,23
"80406",1,"SFO","SAN",3,2,22,0
"80407",2,"SFO","DTW",1,0,22,6
"80408",3,"SFO","DTW",-1,-1,22,6
"80409",4,"SFO","DTW",0,0,22,6
"80410",5,"SFO","DTW",0,2,22,6
"80411",6,"SFO","DTW",0,0,22,6
"80412",7,"SFO","DTW",1,1,22,6
"80413",9,"SFO","DTW",-1,-1,22,6
"80414",10,"SFO","DTW",-1,-2,22,6
"80415",11,"SFO","DTW",2,2,22,6
"80416",12,"SFO","DTW",-1,-1,22,6
"80417",13,"SFO","DTW",10,10,22,6
"80418",14,"SFO","DTW",1,-1,22,6
"80419",16,"SFO","DTW",0,-2,22,6
"80420",17,"SFO","DTW",-1,0,22,6
"80421",18,"SFO","DTW",3,1,22,6
"80422",19,"SFO","DTW",-1,-1,22,6
"80423",20,"SFO","DTW",1,1,22,6
"80424",21,"SFO","DTW",1,0,22,6
"80425",23,"SFO","DTW",-1,0,22,6
"80426",24,"SFO","DTW",-1,-1,22,6
"80427",25,"SFO","DTW",-1,-1,22,6
"80428",26,"SFO","DTW",0,1,22,6
"80429",27,"SFO","DTW",1,1,22,6
"80430",28,"SFO","DTW",6,6,22,6
"80431",30,"SFO","DTW",-1,1,22,6
"80432",31,"SFO","DTW",-1,-1,22,6
"80434",22,"SFO","SMF",-1,-1,22,23
"80435",19,"SFO","SMF",-1,0,22,23
"80436",23,"SFO","SMF",0,0,22,23
"80437",20,"SFO","SMF",-1,-1,22,23
"80438",21,"SFO","SMF",-1,0,22,23
"80439",24,"SFO","SMF",-1,-1,22,23
"80442",25,"SFO","SMF",0,0,22,23
"80445",17,"SFO","SMF",1,3,22,23
"80446",18,"SFO","SMF",-1,-1,22,23
"80447",10,"SFO","SMF",-1,-1,22,23
"80448",11,"SFO","SMF",-1,-1,22,23
"80449",8,"SFO","SMF",-1,0,22,23
"80450",7,"SFO","SMF",2,2,22,23
"80451",9,"SFO","SMF",-1,-1,22,23
"80452",6,"SFO","SMF",1,1,22,23
"80453",13,"SFO","SMF",-1,0,22,23
"80454",12,"SFO","SMF",-1,-1,22,23
"80455",14,"SFO","SMF",0,1,22,23
"80456",31,"SFO","SMF",-1,-1,22,23
"80457",29,"SFO","SMF",-1,-1,22,23
"80458",28,"SFO","SMF",4,4,22,23
"80459",30,"SFO","SMF",-1,-1,22,23
"80460",4,"SFO","SMF",-1,-1,22,23
"80461",1,"SFO","MRY",2,2,22,23
"80462",2,"SFO","MRY",-1,-1,22,23
"80463",1,"SFO","SBP",1,1,22,23
"80464",4,"SFO","SBP",-1,-1,22,23
"80465",2,"SFO","SBP",-1,-1,22,23
"80466",5,"SFO","SBP",-1,0,22,23
"80467",23,"SFO","SBP",-1,-1,22,23
"80468",22,"SFO","SBP",-1,0,22,23
"80469",20,"SFO","SBP",-1,-1,22,23
"80470",21,"SFO","SBP",-1,0,22,23
"80471",25,"SFO","SBP",-1,-1,22,23
"80472",26,"SFO","SBP",-1,-1,22,23
"80473",27,"SFO","SBP",-1,-1,22,23
"80474",24,"SFO","SBP",-1,-2,22,23
"80475",16,"SFO","SBP",3,2,22,23
"80476",19,"SFO","SBP",-1,-1,22,23
"80477",18,"SFO","SBP",-1,-1,22,23
"80478",17,"SFO","SBP",0,1,22,23
"80479",15,"SFO","SBP",-1,-1,22,23
"80480",11,"SFO","SBP",-1,-2,22,23
"80481",10,"SFO","SBP",0,0,22,23
"80482",7,"SFO","SBP",1,1,22,23
"80483",8,"SFO","SBP",-1,-1,22,23
"80484",9,"SFO","SBP",-1,-1,22,23
"80485",6,"SFO","SBP",-1,-2,22,23
"80486",12,"SFO","SBP",-1,-2,22,23
"80488",14,"SFO","SBP",-1,0,22,23
"80489",31,"SFO","SBP",-1,-1,22,23
"80490",29,"SFO","SBP",-1,-1,22,23
"80491",30,"SFO","SBP",-1,1,22,23
"80492",28,"SFO","SBP",5,5,22,23
"80493",4,"SFO","LAS",0,0,22,0
"80494",5,"SFO","LAS",-1,-1,22,0
"80495",6,"SFO","LAS",-1,-1,22,0
"80496",7,"SFO","LAS",-1,0,22,0
"80497",8,"SFO","LAS",-1,-1,22,0
"80498",9,"SFO","LAS",-1,0,22,0
"80499",10,"SFO","LAS",-1,0,22,0
"80500",11,"SFO","LAS",-1,-1,22,0
"80501",12,"SFO","LAS",-1,-1,22,0
"80502",13,"SFO","LAS",0,0,22,0
"80503",14,"SFO","LAS",-1,-1,22,0
"80504",15,"SFO","LAS",-1,-1,22,0
"80505",16,"SFO","LAS",-1,-1,22,0
"80506",17,"SFO","LAS",-1,0,22,0
"80507",18,"SFO","LAS",-1,-2,22,0
"80508",19,"SFO","LAS",-1,-1,22,0
"80509",20,"SFO","LAS",-1,-1,22,0
"80510",21,"SFO","LAS",-1,-2,22,0
"80511",22,"SFO","LAS",-1,-1,22,0
"80512",23,"SFO","LAS",-1,-2,22,0
"80513",24,"SFO","LAS",-1,-1,22,0
"80514",25,"SFO","LAS",-1,-2,22,0
"80515",26,"SFO","LAS",-1,-1,22,0
"80516",27,"SFO","LAS",-1,0,22,0
"80517",28,"SFO","LAS",-1,0,22,0
"80518",29,"SFO","LAS",-1,0,22,0
"80519",30,"SFO","LAS",-1,0,22,0
"80520",31,"SFO","LAS",-1,-1,22,0
"80521",8,"SFO","PDX",-1,0,22,0
"80522",9,"SFO","PDX",-1,0,22,0
"80523",15,"SFO","PDX",-1,-1,22,0
"80524",16,"SFO","PDX",-1,-1,22,0
"80525",22,"SFO","PDX",-1,-1,22,0
"80526",23,"SFO","PDX",1,1,22,0
"80527",29,"SFO","PDX",-1,-1,22,0
"80528",30,"SFO","PDX",-1,0,22,0
"80529",1,"SFO","PHL",3,2,22,7
"80530",3,"SFO","RNO",-1,0,22,23
"80531",3,"SFO","MRY",1,2,22,23
"80532",1,"SFO","LAX",-1,-1,22,0
"80533",2,"SFO","LAX",1,1,22,0
"80534",23,"SFO","MRY",-1,-1,22,23
"80535",30,"SFO","MRY",-1,0,22,23
"80536",9,"SFO","MRY",5,4,22,23
"80538",3,"SFO","SBP",0,0,22,23
"80539",8,"SFO","RNO",-1,-1,22,23
"80540",15,"SFO","RNO",-1,0,22,23
"80541",22,"SFO","RNO",4,4,22,23
"80542",29,"SFO","RNO",-1,-1,22,23
"80543",3,"SFO","BOS",0,-1,22,7
"80544",8,"SFO","BOS",-1,-1,22,7
"80545",6,"SFO","JFK",0,0,22,7
"80546",7,"SFO","JFK",0,1,22,7
"80547",9,"SFO","JFK",1,0,22,7
"80548",10,"SFO","JFK",0,-1,22,7
"80549",13,"SFO","JFK",5,5,22,7
"80550",14,"SFO","JFK",1,0,22,7
"80551",16,"SFO","JFK",0,0,22,7
"80552",17,"SFO","JFK",1,2,22,7
"80553",20,"SFO","JFK",0,0,22,7
"80554",21,"SFO","JFK",4,2,22,7
"80555",23,"SFO","JFK",-1,-1,22,7
"80556",24,"SFO","JFK",3,2,22,7
"80557",27,"SFO","JFK",0,1,22,7
"80558",28,"SFO","JFK",4,3,22,7
"80559",30,"SFO","JFK",0,1,22,7
"80560",31,"SFO","JFK",2,2,22,7
"80561",1,"SFO","RNO",-1,-1,22,23
"80562",2,"SFO","RNO",10,10,22,23
"80563",2,"SFO","BOS",-1,-2,22,7
"80564",9,"SFO","LAX",0,-1,22,0
"80565",16,"SFO","LAX",0,0,22,0
"80566",23,"SFO","LAX",-1,-1,22,0
"80567",30,"SFO","LAX",-1,-2,22,0
"80568",1,"SFO","FLL",2,2,22,7
"80569",2,"SFO","FLL",1,1,22,7
"80570",3,"SFO","FLL",2,2,22,7
"80571",4,"SFO","FLL",0,0,22,7
"80572",1,"SFO","ATL",1,1,22,6
"80573",2,"SFO","ATL",7,5,22,6
"80574",3,"SFO","ATL",-1,-1,22,6
"80575",4,"SFO","ATL",-1,-2,22,6
"80576",5,"SFO","ATL",0,0,22,6
"80577",6,"SFO","ATL",0,-1,22,6
"80578",7,"SFO","ATL",0,-1,22,6
"80579",8,"SFO","ATL",-1,-2,22,6
"80580",9,"SFO","ATL",0,0,22,6
"80582",11,"SFO","ATL",0,-1,22,6
"80583",12,"SFO","ATL",3,3,22,6
"80584",13,"SFO","ATL",0,0,22,6
"80585",14,"SFO","ATL",-1,0,22,6
"80586",15,"SFO","ATL",-1,-1,22,6
"80587",16,"SFO","ATL",-1,-1,22,6
"80589",18,"SFO","ATL",1,-1,22,6
"80590",19,"SFO","ATL",-1,-1,22,6
"80591",20,"SFO","ATL",-1,-2,22,6
"80592",21,"SFO","ATL",-1,-2,22,6
"80593",22,"SFO","ATL",-1,-2,22,6
"80594",23,"SFO","ATL",-1,-1,22,6
"80595",24,"SFO","ATL",-1,-1,22,6
"80596",25,"SFO","ATL",-1,0,22,6
"80597",26,"SFO","ATL",-1,0,22,6
"80598",27,"SFO","ATL",0,1,22,6
"80599",28,"SFO","ATL",-1,0,22,6
"80600",29,"SFO","ATL",-1,0,22,6
"80601",30,"SFO","ATL",-1,0,22,6
"80602",31,"SFO","ATL",-1,-2,22,6
"80603",2,"SFO","SMF",-1,-1,22,23
"80604",1,"SFO","SMF",1,1,22,23
"80605",4,"SFO","IAD",-1,0,22,6
"80606",5,"SFO","IAD",-1,1,22,6
"80607",6,"SFO","IAD",-1,0,22,6
"80608",7,"SFO","IAD",1,1,22,6
"80609",9,"SFO","IAD",0,-1,22,6
"80610",10,"SFO","IAD",-1,-2,22,6
"80611",11,"SFO","IAD",-1,-1,22,6
"80612",12,"SFO","IAD",-1,-1,22,6
"80613",13,"SFO","IAD",2,2,22,6
"80614",14,"SFO","IAD",-1,-2,22,6
"80615",16,"SFO","IAD",0,-1,22,6
"80616",17,"SFO","IAD",0,2,22,6
"80617",18,"SFO","IAD",-1,-1,22,6
"80618",19,"SFO","IAD",-1,0,22,6
"80619",20,"SFO","IAD",-1,-2,22,6
"80620",21,"SFO","IAD",-1,-1,22,6
"80621",23,"SFO","IAD",-1,-1,22,6
"80622",24,"SFO","IAD",-1,-1,22,6
"80623",25,"SFO","IAD",0,2,22,6
"80624",26,"SFO","IAD",0,4,22,6
"80625",27,"SFO","IAD",-1,0,22,6
"80626",28,"SFO","IAD",0,-1,22,6
"80627",30,"SFO","IAD",0,1,22,6
"80628",31,"SFO","IAD",-1,-1,22,6
"80629",1,"SFO","ORD",0,-2,22,0
"80630",2,"SFO","ORD",-1,-2,22,0
"80631",3,"SFO","ORD",1,-1,22,0
"80632",3,"SFO","SMF",-1,0,22,23
"80633",1,"SFO","IAD",1,-1,22,7
"80634",3,"SFO","IAD",-1,-2,22,7
"80635",1,"SFO","BOS",0,-2,22,7
"80636",1,"SFO","JFK",6,5,23,7
"80637",2,"SFO","JFK",12,11,23,7
"80638",3,"SFO","JFK",0,-1,23,7
"80639",4,"SFO","JFK",1,0,23,7
"80640",5,"SFO","JFK",0,0,23,7
"80641",6,"SFO","JFK",-1,0,23,7
"80642",7,"SFO","JFK",-1,-1,23,7
"80643",8,"SFO","JFK",-1,-2,23,7
"80644",9,"SFO","JFK",-1,-2,23,7
"80645",10,"SFO","JFK",-1,-2,23,7
"80647",12,"SFO","JFK",0,-2,23,7
"80648",13,"SFO","JFK",1,1,23,7
"80649",14,"SFO","JFK",0,-2,23,7
"80650",15,"SFO","JFK",2,0,23,7
"80651",16,"SFO","JFK",-1,-2,23,7
"80652",17,"SFO","JFK",-1,0,23,7
"80653",18,"SFO","JFK",-1,-2,23,7
"80654",19,"SFO","JFK",-1,-1,23,7
"80655",20,"SFO","JFK",-1,-1,23,7
"80656",21,"SFO","JFK",0,-2,23,7
"80657",22,"SFO","JFK",-1,-1,23,7
"80658",23,"SFO","JFK",-1,0,23,7
"80659",24,"SFO","JFK",-1,-1,23,7
"80660",25,"SFO","JFK",-1,-1,23,7
"80662",27,"SFO","JFK",-1,-1,23,7
"80663",28,"SFO","JFK",2,0,23,7
"80664",29,"SFO","JFK",-1,-2,23,7
"80665",30,"SFO","JFK",3,2,23,7
"80667",25,"SFO","RNO",-1,-1,23,23
"80668",27,"SFO","RNO",-1,-1,23,23
"80669",26,"SFO","RNO",-1,-1,23,23
"80670",17,"SFO","RNO",0,1,23,23
"80671",18,"SFO","RNO",-1,-1,23,23
"80672",19,"SFO","RNO",-1,-1,23,23
"80673",21,"SFO","RNO",-1,-1,23,23
"80674",20,"SFO","RNO",-1,0,23,23
"80675",24,"SFO","RNO",-1,-1,23,23
"80676",31,"SFO","RNO",2,1,23,23
"80677",28,"SFO","RNO",5,4,23,23
"80678",12,"SFO","RNO",-1,-1,23,23
"80680",10,"SFO","RNO",0,0,23,23
"80681",11,"SFO","RNO",-1,-1,23,23
"80683",6,"SFO","RNO",-1,1,23,23
"80684",14,"SFO","RNO",0,0,23,23
"80685",5,"SFO","RNO",-1,0,23,23
"80686",4,"SFO","RNO",3,3,23,23
"80687",9,"SFO","ORD",-1,-2,23,0
"80688",16,"SFO","ORD",3,2,23,0
"80689",23,"SFO","ORD",0,-1,23,0
"80690",30,"SFO","ORD",1,0,23,0
"80691",16,"SFO","RNO",3,2,23,23
"80692",23,"SFO","RNO",-1,-1,23,23
"80693",30,"SFO","RNO",-1,0,23,23
"80694",9,"SFO","RNO",3,2,23,23
"80695",2,"SFO","IAD",-1,-2,23,7
"80696",3,"SFO","CLE",0,-1,23,6
"80697",2,"SFO","CLE",0,-1,23,6
"80698",8,"SFO","IAD",-1,-2,23,7
"80699",15,"SFO","IAD",-1,-2,23,7
"80700",22,"SFO","IAD",-1,-2,23,7
"80701",29,"SFO","IAD",-1,-2,23,7
"80702",1,"SFO","CVG",0,0,23,6
"80703",2,"SFO","CVG",1,0,23,6
"80704",3,"SFO","CVG",-1,-1,23,6
"80705",2,"SFO","ORD",-1,-2,23,0
"80706",1,"SFO","ORD",-1,-2,23,6
"80707",1,"SFO","ORD",2,1,23,0
"80708",2,"SFO","ORD",5,6,23,0
"80709",3,"SFO","ORD",-1,-2,23,0
"80710",4,"SFO","ORD",-1,-1,23,0
"80711",5,"SFO","ORD",0,0,23,0
"80712",6,"SFO","ORD",1,0,23,0
"80713",7,"SFO","ORD",0,0,23,0
"80714",8,"SFO","ORD",-1,-2,23,0
"80715",9,"SFO","ORD",1,0,23,0
"80716",10,"SFO","ORD",0,-1,23,0
"80717",11,"SFO","ORD",4,4,23,0
"80718",12,"SFO","ORD",2,1,23,0
"80719",13,"SFO","ORD",3,2,23,0
"80720",14,"SFO","ORD",-1,-2,23,0
"80721",15,"SFO","ORD",5,5,23,0
"80722",16,"SFO","ORD",-1,-2,23,0
"80723",17,"SFO","ORD",1,0,23,0
"80724",18,"SFO","ORD",2,1,23,0
"80725",19,"SFO","ORD",-1,-1,23,0
"80726",20,"SFO","ORD",-1,-1,23,0
"80727",21,"SFO","ORD",-1,-2,23,0
"80728",22,"SFO","ORD",-1,0,23,0
"80729",23,"SFO","ORD",3,2,23,0
"80730",24,"SFO","ORD",-1,-1,23,0
"80731",25,"SFO","ORD",-1,-1,23,0
"80732",26,"SFO","ORD",-1,0,23,0
"80733",27,"SFO","ORD",0,-1,23,0
"80734",28,"SFO","ORD",4,3,23,0
"80735",29,"SFO","ORD",-1,-2,23,0
"80736",30,"SFO","ORD",-1,-2,23,0
"80737",31,"SFO","ORD",-1,-2,23,0
"80738",4,"SFO","ORD",-1,-1,23,6
"80739",5,"SFO","ORD",-1,0,23,6
"80740",6,"SFO","ORD",-1,-2,23,6
"80741",7,"SFO","ORD",-1,-1,23,6
"80742",10,"SFO","ORD",-1,-1,23,6
"80743",11,"SFO","ORD",0,0,23,6
"80744",12,"SFO","ORD",0,-2,23,6
"80745",13,"SFO","ORD",-1,-1,23,6
"80746",14,"SFO","ORD",-1,-2,23,6
"80747",17,"SFO","ORD",0,0,23,6
"80748",18,"SFO","ORD",-1,-2,23,6
"80749",19,"SFO","ORD",-1,-1,23,6
"80750",20,"SFO","ORD",-1,-1,23,6
"80751",21,"SFO","ORD",-1,-2,23,6
"80752",24,"SFO","ORD",-2,-2,23,6
"80753",25,"SFO","ORD",-1,-1,23,6
"80754",26,"SFO","ORD",-1,0,23,6
"80755",27,"SFO","ORD",-1,-1,23,6
"80756",28,"SFO","ORD",0,-1,23,6
"80757",31,"SFO","ORD",-1,-2,23,6
"80758",1,"SFO","MKE",3,1,23,6
"80759",2,"SFO","MKE",6,4,23,6
"80760",3,"SFO","MKE",2,0,23,6
"80761",8,"SFO","ORD",0,-1,23,6
"80762",9,"SFO","ORD",-1,-2,23,6
"80763",15,"SFO","ORD",0,-1,23,6
"80764",16,"SFO","ORD",-1,-2,23,6
"80765",22,"SFO","ORD",0,0,23,6
"80766",23,"SFO","ORD",-1,-2,23,6
"80767",29,"SFO","ORD",-1,-2,23,6
"80768",30,"SFO","ORD",2,2,23,6
"80769",11,"SJC","DEN",0,0,6,9
"80770",10,"SJC","DEN",-1,-1,6,9
"80771",14,"SJC","DEN",-1,1,6,9
"80772",12,"SJC","DEN",-1,0,6,9
"80773",13,"SJC","DEN",-1,-1,6,9
"80774",31,"SJC","DEN",0,1,6,9
"80775",5,"SJC","DEN",-1,-1,6,9
"80776",6,"SJC","DEN",2,3,6,9
"80777",7,"SJC","DEN",-1,-1,6,9
"80778",18,"SJC","DEN",3,3,6,9
"80779",17,"SJC","DEN",-1,1,6,9
"80780",26,"SJC","DEN",-1,-1,6,9
"80781",25,"SJC","DEN",-1,-1,6,9
"80782",27,"SJC","DEN",-1,-1,6,9
"80783",28,"SJC","DEN",-1,-1,6,9
"80784",19,"SJC","DEN",2,2,6,9
"80785",4,"SJC","DEN",0,0,6,9
"80786",20,"SJC","DEN",-1,0,6,9
"80787",21,"SJC","DEN",-1,-1,6,9
"80788",24,"SJC","DEN",-1,0,6,9
"80789",3,"SJC","LAX",-1,0,6,7
"80790",23,"SJC","LAX",-1,-1,6,7
"80791",22,"SJC","LAX",-1,-1,6,7
"80792",24,"SJC","LAX",-1,-1,6,7
"80793",20,"SJC","LAX",0,1,6,7
"80794",21,"SJC","LAX",-1,-1,6,7
"80795",25,"SJC","LAX",-1,-1,6,7
"80796",26,"SJC","LAX",-1,0,6,7
"80797",27,"SJC","LAX",-1,-1,6,7
"80798",15,"SJC","LAX",-1,0,6,7
"80799",19,"SJC","LAX",-1,-1,6,7
"80800",16,"SJC","LAX",-1,1,6,7
"80801",18,"SJC","LAX",-1,0,6,7
"80802",17,"SJC","LAX",-1,0,6,7
"80803",11,"SJC","LAX",-1,0,6,7
"80804",10,"SJC","LAX",2,2,6,7
"80805",9,"SJC","LAX",-1,-1,6,7
"80806",8,"SJC","LAX",0,1,6,7
"80807",7,"SJC","LAX",-1,-1,6,7
"80808",12,"SJC","LAX",-1,0,6,7
"80809",13,"SJC","LAX",-1,0,6,7
"80810",14,"SJC","LAX",-1,-1,6,7
"80811",29,"SJC","LAX",-1,-1,6,7
"80812",31,"SJC","LAX",-1,-1,6,7
"80813",30,"SJC","LAX",-1,-1,6,7
"80814",28,"SJC","LAX",-1,0,6,7
"80815",6,"SJC","LAX",-1,0,6,7
"80816",5,"SJC","LAX",-1,-1,6,7
"80817",1,"SJC","LAX",0,-1,6,7
"80818",2,"SJC","LAX",0,-1,6,7
"80820",18,"SJC","SLC",9,8,6,9
"80821",13,"SJC","SLC",-1,-1,6,9
"80822",14,"SJC","SLC",0,0,6,9
"80823",16,"SJC","SLC",-1,-1,6,9
"80824",17,"SJC","SLC",-1,-1,6,9
"80825",5,"SJC","SLC",12,12,6,9
"80826",4,"SJC","SLC",0,1,6,9
"80827",28,"SJC","SLC",0,-1,6,9
"80828",27,"SJC","SLC",-1,0,6,9
"80829",26,"SJC","SLC",-1,1,6,9
"80830",25,"SJC","SLC",-1,-1,6,9
"80831",31,"SJC","SLC",3,4,6,9
"80832",30,"SJC","SLC",-1,-1,6,9
"80833",29,"SJC","SLC",-1,-1,6,9
"80834",7,"SJC","SLC",0,0,6,9
"80835",8,"SJC","SLC",-1,-1,6,9
"80836",9,"SJC","SLC",-1,-1,6,9
"80837",10,"SJC","SLC",-1,1,6,9
"80838",11,"SJC","SLC",0,0,6,9
"80839",12,"SJC","SLC",-1,-1,6,9
"80840",23,"SJC","SLC",-1,-1,6,9
"80841",22,"SJC","SLC",-2,-2,6,9
"80842",15,"SJC","SLC",0,0,6,9
"80843",24,"SJC","SLC",-1,0,6,9
"80844",21,"SJC","SLC",-1,-2,6,9
"80845",20,"SJC","SLC",-1,0,6,9
"80846",19,"SJC","SLC",-1,0,6,9
"80847",3,"SJC","SLC",-1,2,6,9
"80848",2,"SJC","SLC",-1,-1,6,9
"80849",31,"SJC","IAH",-1,-2,6,12
"80850",30,"SJC","IAH",0,1,6,11
"80851",29,"SJC","IAH",-1,0,6,11
"80852",28,"SJC","IAH",-1,1,6,12
"80853",27,"SJC","IAH",-1,0,6,12
"80854",26,"SJC","IAH",0,0,6,12
"80855",25,"SJC","IAH",-1,0,6,12
"80856",24,"SJC","IAH",-1,0,6,12
"80857",23,"SJC","IAH",0,-1,6,11
"80858",22,"SJC","IAH",-1,-1,6,11
"80859",21,"SJC","IAH",-1,-1,6,12
"80860",20,"SJC","IAH",0,0,6,12
"80861",19,"SJC","IAH",-1,-1,6,12
"80862",18,"SJC","IAH",-1,0,6,12
"80863",17,"SJC","IAH",0,-1,6,12
"80864",16,"SJC","IAH",-1,0,6,11
"80865",15,"SJC","IAH",1,1,6,11
"80866",14,"SJC","IAH",0,-1,6,12
"80867",13,"SJC","IAH",0,-1,6,12
"80868",12,"SJC","IAH",-1,-1,6,12
"80869",11,"SJC","IAH",-1,-1,6,12
"80870",10,"SJC","IAH",4,3,6,12
"80871",9,"SJC","IAH",0,0,6,11
"80872",8,"SJC","IAH",-1,-2,6,11
"80873",7,"SJC","IAH",-1,-2,6,12
"80874",6,"SJC","IAH",0,-2,6,12
"80875",5,"SJC","IAH",-1,-2,6,12
"80876",4,"SJC","IAH",0,-1,6,12
"80877",3,"SJC","IAH",-1,0,6,12
"80878",2,"SJC","IAH",0,-1,6,11
"80879",1,"SJC","IAH",0,-1,6,11
"80880",1,"SJC","DFW",2,0,6,11
"80881",2,"SJC","DFW",0,-1,6,11
"80882",3,"SJC","DFW",-1,-2,6,11
"80883",4,"SJC","DFW",-1,-1,6,11
"80884",5,"SJC","DFW",0,-1,6,11
"80885",6,"SJC","DFW",-1,0,6,11
"80886",7,"SJC","DFW",-1,-2,6,11
"80887",8,"SJC","DFW",0,-1,6,11
"80888",9,"SJC","DFW",-1,-1,6,11
"80889",10,"SJC","DFW",0,-1,6,11
"80890",11,"SJC","DFW",-1,-1,6,11
"80891",12,"SJC","DFW",-1,-1,6,11
"80892",13,"SJC","DFW",-1,-1,6,11
"80893",14,"SJC","DFW",-1,-1,6,11
"80894",15,"SJC","DFW",-1,-1,6,11
"80895",16,"SJC","DFW",0,0,6,11
"80896",17,"SJC","DFW",-1,-2,6,11
"80897",18,"SJC","DFW",-1,0,6,11
"80898",19,"SJC","DFW",-1,0,6,11
"80899",20,"SJC","DFW",-1,0,6,11
"80900",21,"SJC","DFW",-1,-1,6,11
"80901",22,"SJC","DFW",-1,-2,6,11
"80902",23,"SJC","DFW",-1,-1,6,11
"80903",24,"SJC","DFW",-1,-1,6,11
"80904",25,"SJC","DFW",-1,0,6,11
"80905",26,"SJC","DFW",-1,1,6,11
"80906",27,"SJC","DFW",-1,0,6,11
"80907",28,"SJC","DFW",-1,0,6,11
"80908",29,"SJC","DFW",-1,-1,6,11
"80909",30,"SJC","DFW",-1,-1,6,11
"80910",31,"SJC","DFW",0,-1,6,11
"80911",1,"SJC","DEN",-1,-2,6,9
"80912",2,"SJC","DEN",0,1,6,9
"80913",3,"SJC","DEN",-1,0,6,9
"80914",1,"SJC","PHX",-1,-2,6,9
"80915",2,"SJC","PHX",-1,-2,6,9
"80916",3,"SJC","PHX",-1,-1,6,9
"80917",4,"SJC","PHX",-1,0,6,9
"80918",5,"SJC","PHX",-1,-1,6,9
"80919",6,"SJC","PHX",-1,-1,6,9
